vehicle No.,Time,state
1,37,n5_2[1]
1,37,n2_1[1]_2[1]
1,37,n4_1[1]_2[1]
1,37,n1_1[1]_2[1]
1,37,n3_1[1]_2[1]
1,37,n5_1[1]_2[1]
1,37,n6_1[1]_2[1]
1,37,n2_1[1]
1,37,n3_1[1]
1,37,n2
1,37,n3
1,37,n1_1[1]
1,37,n4_1[1]
1,37,n1
1,37,n4
1,37,n5_1[1]
1,37,n5
1,37,n6_1[1]
1,37,n6
1,38,n2_1[2]_2[2]
1,38,n3_1[2]_2[2]
1,38,n1_1[2]_2[2]
1,38,n4_1[2]_2[2]
1,38,n5_1[2]_2[2]
1,38,n6_1[2]_2[2]
1,38,n2_2[2]
1,38,n3_2[2]
1,38,n1_2[2]
1,38,n4_2[2]
1,38,n5_2[2]
1,38,n6_2[2]
1,38,n2_1[1]_2[2]
1,38,n3_1[1]_2[2]
1,38,n1_1[1]_2[2]
1,38,n4_1[1]_2[2]
1,38,n5_1[1]_2[2]
1,38,n6_1[1]_2[2]
1,38,n2_1[2]_2[1]
1,38,n3_1[2]_2[1]
1,38,n1_1[2]_2[1]
1,38,n4_1[2]_2[1]
1,38,n5_1[2]_2[1]
1,38,n6_1[2]_2[1]
1,38,n1_1[2]
1,38,n4_1[2]
1,38,n2_1[2]
1,38,n3_1[2]
1,38,n5_1[2]
1,38,n6_1[2]
1,38,n1_2[1]
1,38,n4_2[1]
1,38,n6_2[1]
1,38,n2_2[1]
1,38,n3_2[1]
1,38,n5_2[1]
1,38,n2_1[1]_2[1]
1,38,n4_1[1]_2[1]
1,38,n1_1[1]_2[1]
1,38,n3_1[1]_2[1]
1,38,n5_1[1]_2[1]
1,38,n6_1[1]_2[1]
1,38,n2_1[1]
1,38,n3_1[1]
1,38,n1
1,38,n4
1,38,n1_1[1]
1,38,n4_1[1]
1,38,n2
1,38,n3
1,38,n5_1[1]
1,38,n5
1,38,n6_1[1]
1,38,n6
1,39,n2_1[2]_2[2]
1,39,n3_1[2]_2[2]
1,39,n1_1[2]_2[2]
1,39,n4_1[2]_2[2]
1,39,n5_1[2]_2[2]
1,39,n6_1[2]_2[2]
1,39,n2_2[2]
1,39,n3_2[2]
1,39,n1_2[2]
1,39,n4_2[2]
1,39,n5_2[2]
1,39,n6_2[2]
1,39,n2_1[1]_2[2]
1,39,n3_1[1]_2[2]
1,39,n1_1[1]_2[2]
1,39,n4_1[1]_2[2]
1,39,n5_1[1]_2[2]
1,39,n6_1[1]_2[2]
1,39,n2_1[2]_2[1]
1,39,n3_1[2]_2[1]
1,39,n1_1[2]_2[1]
1,39,n4_1[2]_2[1]
1,39,n5_1[2]_2[1]
1,39,n6_1[2]_2[1]
1,39,n2_1[2]
1,39,n3_1[2]
1,39,n1_1[2]
1,39,n4_1[2]
1,39,n5_1[2]
1,39,n6_1[2]
1,39,n1_2[1]
1,39,n4_2[1]
1,39,n6_2[1]
1,39,n2_2[1]
1,39,n3_2[1]
1,39,n5_2[1]
1,39,n2_1[1]_2[1]
1,39,n4_1[1]_2[1]
1,39,n1_1[1]_2[1]
1,39,n3_1[1]_2[1]
1,39,n5_1[1]_2[1]
1,39,n6_1[1]_2[1]
1,39,n1_1[1]
1,39,n4_1[1]
1,39,n1
1,39,n4
1,39,n2_1[1]
1,39,n3_1[1]
1,39,n2
1,39,n3
1,39,n5_1[1]
1,39,n5
1,39,n6_1[1]
1,39,n6
1,40,n1_1[2]_2[2]
1,40,n4_1[2]_2[2]
1,40,n2_1[2]_2[2]
1,40,n3_1[2]_2[2]
1,40,n5_1[2]_2[2]
1,40,n6_1[2]_2[2]
1,40,n1_2[2]
1,40,n4_2[2]
1,40,n2_2[2]
1,40,n3_2[2]
1,40,n5_2[2]
1,40,n6_2[2]
1,40,n1_1[1]_2[2]
1,40,n4_1[1]_2[2]
1,40,n2_1[1]_2[2]
1,40,n3_1[1]_2[2]
1,40,n5_1[1]_2[2]
1,40,n6_1[1]_2[2]
1,40,n1_1[2]_2[1]
1,40,n4_1[2]_2[1]
1,40,n2_1[2]_2[1]
1,40,n3_1[2]_2[1]
1,40,n5_1[2]_2[1]
1,40,n6_1[2]_2[1]
1,40,n2_1[2]
1,40,n3_1[2]
1,40,n1_1[2]
1,40,n4_1[2]
1,40,n5_1[2]
1,40,n6_1[2]
1,40,n1_2[1]
1,40,n4_2[1]
1,40,n6_2[1]
1,40,n2_2[1]
1,40,n3_2[1]
1,40,n5_2[1]
1,40,n2_1[1]_2[1]
1,40,n4_1[1]_2[1]
1,40,n1_1[1]_2[1]
1,40,n3_1[1]_2[1]
1,40,n5_1[1]_2[1]
1,40,n6_1[1]_2[1]
1,40,n1_1[1]
1,40,n4_1[1]
1,40,n2
1,40,n3
1,40,n2_1[1]
1,40,n3_1[1]
1,40,n1
1,40,n4
1,40,n5_1[1]
1,40,n5
1,40,n6_1[1]
1,40,n6
1,41,n1_1[2]_2[2]
1,41,n4_1[2]_2[2]
1,41,n2_1[2]_2[2]
1,41,n3_1[2]_2[2]
1,41,n5_1[2]_2[2]
1,41,n6_1[2]_2[2]
1,41,n1_2[2]
1,41,n4_2[2]
1,41,n2_2[2]
1,41,n3_2[2]
1,41,n5_2[2]
1,41,n6_2[2]
1,41,n1_1[1]_2[2]
1,41,n4_1[1]_2[2]
1,41,n2_1[1]_2[2]
1,41,n3_1[1]_2[2]
1,41,n5_1[1]_2[2]
1,41,n6_1[1]_2[2]
1,41,n1_1[2]_2[1]
1,41,n4_1[2]_2[1]
1,41,n2_1[2]_2[1]
1,41,n3_1[2]_2[1]
1,41,n5_1[2]_2[1]
1,41,n6_1[2]_2[1]
1,41,n1_1[2]
1,41,n4_1[2]
1,41,n2_1[2]
1,41,n3_1[2]
1,41,n5_1[2]
1,41,n6_1[2]
1,41,n1_2[1]
1,41,n4_2[1]
1,41,n6_2[1]
1,41,n2_2[1]
1,41,n3_2[1]
1,41,n5_2[1]
1,41,n2_1[1]_2[1]
1,41,n4_1[1]_2[1]
1,41,n1_1[1]_2[1]
1,41,n3_1[1]_2[1]
1,41,n5_1[1]_2[1]
1,41,n6_1[1]_2[1]
1,41,n2_1[1]
1,41,n3_1[1]
1,41,n2
1,41,n3
1,41,n1_1[1]
1,41,n4_1[1]
1,41,n1
1,41,n4
1,41,n5_1[1]
1,41,n5
1,41,n6_1[1]
1,41,n6
1,42,n2_1[2]_2[2]
1,42,n3_1[2]_2[2]
1,42,n1_1[2]_2[2]
1,42,n4_1[2]_2[2]
1,42,n5_1[2]_2[2]
1,42,n6_1[2]_2[2]
1,42,n2_2[2]
1,42,n3_2[2]
1,42,n1_2[2]
1,42,n4_2[2]
1,42,n5_2[2]
1,42,n6_2[2]
1,42,n2_1[1]_2[2]
1,42,n3_1[1]_2[2]
1,42,n1_1[1]_2[2]
1,42,n4_1[1]_2[2]
1,42,n5_1[1]_2[2]
1,42,n6_1[1]_2[2]
1,42,n2_1[2]_2[1]
1,42,n3_1[2]_2[1]
1,42,n1_1[2]_2[1]
1,42,n4_1[2]_2[1]
1,42,n5_1[2]_2[1]
1,42,n6_1[2]_2[1]
1,42,n1_1[2]
1,42,n4_1[2]
1,42,n2_1[2]
1,42,n3_1[2]
1,42,n5_1[2]
1,42,n6_1[2]
1,42,n1_2[1]
1,42,n4_2[1]
1,42,n6_2[1]
1,42,n2_2[1]
1,42,n3_2[1]
1,42,n5_2[1]
1,42,n2_1[1]_2[1]
1,42,n4_1[1]_2[1]
1,42,n1_1[1]_2[1]
1,42,n3_1[1]_2[1]
1,42,n5_1[1]_2[1]
1,42,n6_1[1]_2[1]
1,42,n2_1[1]
1,42,n3_1[1]
1,42,n1
1,42,n4
1,42,n1_1[1]
1,42,n4_1[1]
1,42,n2
1,42,n3
1,42,n5_1[1]
1,42,n5
1,42,n6_1[1]
1,42,n6
1,43,n2_1[2]_2[2]
1,43,n3_1[2]_2[2]
1,43,n1_1[2]_2[2]
1,43,n4_1[2]_2[2]
1,43,n5_1[2]_2[2]
1,43,n6_1[2]_2[2]
1,43,n2_2[2]
1,43,n3_2[2]
1,43,n1_2[2]
1,43,n4_2[2]
1,43,n5_2[2]
1,43,n6_2[2]
1,43,n2_1[1]_2[2]
1,43,n3_1[1]_2[2]
1,43,n1_1[1]_2[2]
1,43,n4_1[1]_2[2]
1,43,n5_1[1]_2[2]
1,43,n6_1[1]_2[2]
1,43,n2_1[2]_2[1]
1,43,n3_1[2]_2[1]
1,43,n1_1[2]_2[1]
1,43,n4_1[2]_2[1]
1,43,n5_1[2]_2[1]
1,43,n6_1[2]_2[1]
1,43,n2_1[2]
1,43,n3_1[2]
1,43,n1_1[2]
1,43,n4_1[2]
1,43,n5_1[2]
1,43,n6_1[2]
1,43,n1_2[1]
1,43,n4_2[1]
1,43,n6_2[1]
1,43,n2_2[1]
1,43,n3_2[1]
1,43,n5_2[1]
1,43,n2_1[1]_2[1]
1,43,n4_1[1]_2[1]
1,43,n1_1[1]_2[1]
1,43,n3_1[1]_2[1]
1,43,n5_1[1]_2[1]
1,43,n6_1[1]_2[1]
1,43,n1_1[1]
1,43,n4_1[1]
1,43,n1
1,43,n4
1,43,n2_1[1]
1,43,n3_1[1]
1,43,n2
1,43,n3
1,43,n5_1[1]
1,43,n5
1,43,n6_1[1]
1,43,n6
1,44,n1_1[2]_2[2]
1,44,n4_1[2]_2[2]
1,44,n2_1[2]_2[2]
1,44,n3_1[2]_2[2]
1,44,n5_1[2]_2[2]
1,44,n6_1[2]_2[2]
1,44,n1_2[2]
1,44,n4_2[2]
1,44,n2_2[2]
1,44,n3_2[2]
1,44,n5_2[2]
1,44,n6_2[2]
1,44,n1_1[1]_2[2]
1,44,n4_1[1]_2[2]
1,44,n2_1[1]_2[2]
1,44,n3_1[1]_2[2]
1,44,n5_1[1]_2[2]
1,44,n6_1[1]_2[2]
1,44,n1_1[2]_2[1]
1,44,n4_1[2]_2[1]
1,44,n2_1[2]_2[1]
1,44,n3_1[2]_2[1]
1,44,n5_1[2]_2[1]
1,44,n6_1[2]_2[1]
1,44,n2_1[2]
1,44,n3_1[2]
1,44,n1_1[2]
1,44,n4_1[2]
1,44,n5_1[2]
1,44,n6_1[2]
1,44,n1_2[1]
1,44,n4_2[1]
1,44,n6_2[1]
1,44,n2_2[1]
1,44,n3_2[1]
1,44,n5_2[1]
1,44,n2_1[1]_2[1]
1,44,n4_1[1]_2[1]
1,44,n1_1[1]_2[1]
1,44,n3_1[1]_2[1]
1,44,n5_1[1]_2[1]
1,44,n6_1[1]_2[1]
1,44,n1_1[1]
1,44,n4_1[1]
1,44,n2
1,44,n3
1,44,n2_1[1]
1,44,n3_1[1]
1,44,n1
1,44,n4
1,44,n5_1[1]
1,44,n5
1,44,n6_1[1]
1,44,n6
1,45,n1_1[2]_2[2]
1,45,n4_1[2]_2[2]
1,45,n2_1[2]_2[2]
1,45,n3_1[2]_2[2]
1,45,n5_1[2]_2[2]
1,45,n6_1[2]_2[2]
1,45,n1_2[2]
1,45,n4_2[2]
1,45,n2_2[2]
1,45,n3_2[2]
1,45,n5_2[2]
1,45,n6_2[2]
1,45,n1_1[1]_2[2]
1,45,n4_1[1]_2[2]
1,45,n2_1[1]_2[2]
1,45,n3_1[1]_2[2]
1,45,n5_1[1]_2[2]
1,45,n6_1[1]_2[2]
1,45,n1_1[2]_2[1]
1,45,n4_1[2]_2[1]
1,45,n2_1[2]_2[1]
1,45,n3_1[2]_2[1]
1,45,n5_1[2]_2[1]
1,45,n6_1[2]_2[1]
1,45,n1_1[2]
1,45,n4_1[2]
1,45,n2_1[2]
1,45,n3_1[2]
1,45,n5_1[2]
1,45,n6_1[2]
1,45,n1_2[1]
1,45,n4_2[1]
1,45,n6_2[1]
1,45,n2_2[1]
1,45,n3_2[1]
1,45,n5_2[1]
1,45,n2_1[1]_2[1]
1,45,n4_1[1]_2[1]
1,45,n1_1[1]_2[1]
1,45,n3_1[1]_2[1]
1,45,n5_1[1]_2[1]
1,45,n6_1[1]_2[1]
1,45,n2_1[1]
1,45,n3_1[1]
1,45,n2
1,45,n3
1,45,n1_1[1]
1,45,n4_1[1]
1,45,n1
1,45,n4
1,45,n5_1[1]
1,45,n5
1,45,n6_1[1]
1,45,n6
1,46,n2_1[2]_2[2]
1,46,n3_1[2]_2[2]
1,46,n1_1[2]_2[2]
1,46,n4_1[2]_2[2]
1,46,n5_1[2]_2[2]
1,46,n6_1[2]_2[2]
1,46,n2_2[2]
1,46,n3_2[2]
1,46,n1_2[2]
1,46,n4_2[2]
1,46,n5_2[2]
1,46,n6_2[2]
1,46,n2_1[1]_2[2]
1,46,n3_1[1]_2[2]
1,46,n1_1[1]_2[2]
1,46,n4_1[1]_2[2]
1,46,n5_1[1]_2[2]
1,46,n6_1[1]_2[2]
1,46,n2_1[2]_2[1]
1,46,n3_1[2]_2[1]
1,46,n1_1[2]_2[1]
1,46,n4_1[2]_2[1]
1,46,n5_1[2]_2[1]
1,46,n6_1[2]_2[1]
1,46,n1_1[2]
1,46,n4_1[2]
1,46,n2_1[2]
1,46,n3_1[2]
1,46,n5_1[2]
1,46,n6_1[2]
1,46,n1_2[1]
1,46,n4_2[1]
1,46,n6_2[1]
1,46,n2_2[1]
1,46,n3_2[1]
1,46,n5_2[1]
1,46,n2_1[1]_2[1]
1,46,n4_1[1]_2[1]
1,46,n1_1[1]_2[1]
1,46,n3_1[1]_2[1]
1,46,n5_1[1]_2[1]
1,46,n6_1[1]_2[1]
1,46,n2_1[1]
1,46,n3_1[1]
1,46,n1
1,46,n4
1,46,n1_1[1]
1,46,n4_1[1]
1,46,n2
1,46,n3
1,46,n5_1[1]
1,46,n5
1,46,n6_1[1]
1,46,n6
1,47,n2_1[2]_2[2]
1,47,n3_1[2]_2[2]
1,47,n1_1[2]_2[2]
1,47,n4_1[2]_2[2]
1,47,n5_1[2]_2[2]
1,47,n6_1[2]_2[2]
1,47,n2_2[2]
1,47,n3_2[2]
1,47,n1_2[2]
1,47,n4_2[2]
1,47,n5_2[2]
1,47,n6_2[2]
1,47,n2_1[1]_2[2]
1,47,n3_1[1]_2[2]
1,47,n1_1[1]_2[2]
1,47,n4_1[1]_2[2]
1,47,n5_1[1]_2[2]
1,47,n6_1[1]_2[2]
1,47,n2_1[2]_2[1]
1,47,n3_1[2]_2[1]
1,47,n1_1[2]_2[1]
1,47,n4_1[2]_2[1]
1,47,n5_1[2]_2[1]
1,47,n6_1[2]_2[1]
1,47,n2_1[2]
1,47,n3_1[2]
1,47,n1_1[2]
1,47,n4_1[2]
1,47,n5_1[2]
1,47,n6_1[2]
1,47,n1_2[1]
1,47,n4_2[1]
1,47,n6_2[1]
1,47,n2_2[1]
1,47,n3_2[1]
1,47,n5_2[1]
1,47,n2_1[1]_2[1]
1,47,n4_1[1]_2[1]
1,47,n1_1[1]_2[1]
1,47,n3_1[1]_2[1]
1,47,n5_1[1]_2[1]
1,47,n6_1[1]_2[1]
1,47,n1_1[1]
1,47,n4_1[1]
1,47,n1
1,47,n4
1,47,n2_1[1]
1,47,n3_1[1]
1,47,n2
1,47,n3
1,47,n5_1[1]
1,47,n5
1,47,n6_1[1]
1,47,n6
1,48,n1_1[2]_2[2]
1,48,n4_1[2]_2[2]
1,48,n2_1[2]_2[2]
1,48,n3_1[2]_2[2]
1,48,n5_1[2]_2[2]
1,48,n6_1[2]_2[2]
1,48,n1_2[2]
1,48,n4_2[2]
1,48,n2_2[2]
1,48,n3_2[2]
1,48,n5_2[2]
1,48,n6_2[2]
1,48,n1_1[1]_2[2]
1,48,n4_1[1]_2[2]
1,48,n2_1[1]_2[2]
1,48,n3_1[1]_2[2]
1,48,n5_1[1]_2[2]
1,48,n6_1[1]_2[2]
1,48,n1_1[2]_2[1]
1,48,n4_1[2]_2[1]
1,48,n2_1[2]_2[1]
1,48,n3_1[2]_2[1]
1,48,n5_1[2]_2[1]
1,48,n6_1[2]_2[1]
1,48,n2_1[2]
1,48,n3_1[2]
1,48,n1_1[2]
1,48,n4_1[2]
1,48,n5_1[2]
1,48,n6_1[2]
1,48,n1_2[1]
1,48,n4_2[1]
1,48,n6_2[1]
1,48,n2_2[1]
1,48,n3_2[1]
1,48,n5_2[1]
1,48,n2_1[1]_2[1]
1,48,n4_1[1]_2[1]
1,48,n1_1[1]_2[1]
1,48,n3_1[1]_2[1]
1,48,n5_1[1]_2[1]
1,48,n6_1[1]_2[1]
1,48,n1_1[1]
1,48,n4_1[1]
1,48,n2
1,48,n3
1,48,n2_1[1]
1,48,n3_1[1]
1,48,n1
1,48,n4
1,48,n5_1[1]
1,48,n5
1,48,n6_1[1]
1,48,n6
1,49,n1_1[2]_2[2]
1,49,n4_1[2]_2[2]
1,49,n2_1[2]_2[2]
1,49,n3_1[2]_2[2]
1,49,n5_1[2]_2[2]
1,49,n6_1[2]_2[2]
1,49,n1_2[2]
1,49,n4_2[2]
1,49,n2_2[2]
1,49,n3_2[2]
1,49,n5_2[2]
1,49,n6_2[2]
1,49,n1_1[1]_2[2]
1,49,n4_1[1]_2[2]
1,49,n2_1[1]_2[2]
1,49,n3_1[1]_2[2]
1,49,n5_1[1]_2[2]
1,49,n6_1[1]_2[2]
1,49,n1_1[2]_2[1]
1,49,n4_1[2]_2[1]
1,49,n2_1[2]_2[1]
1,49,n3_1[2]_2[1]
1,49,n5_1[2]_2[1]
1,49,n6_1[2]_2[1]
1,49,n1_1[2]
1,49,n4_1[2]
1,49,n2_1[2]
1,49,n3_1[2]
1,49,n5_1[2]
1,49,n6_1[2]
1,49,n1_2[1]
1,49,n4_2[1]
1,49,n6_2[1]
1,49,n2_2[1]
1,49,n3_2[1]
1,49,n5_2[1]
1,49,n2_1[1]_2[1]
1,49,n4_1[1]_2[1]
1,49,n1_1[1]_2[1]
1,49,n3_1[1]_2[1]
1,49,n5_1[1]_2[1]
1,49,n6_1[1]_2[1]
1,49,n2_1[1]
1,49,n3_1[1]
1,49,n2
1,49,n3
1,49,n1_1[1]
1,49,n4_1[1]
1,49,n1
1,49,n4
1,49,n5_1[1]
1,49,n5
1,49,n6_1[1]
1,49,n6
1,50,n2_1[2]_2[2]
1,50,n3_1[2]_2[2]
1,50,n1_1[2]_2[2]
1,50,n4_1[2]_2[2]
1,50,n5_1[2]_2[2]
1,50,n6_1[2]_2[2]
1,50,n2_2[2]
1,50,n3_2[2]
1,50,n1_2[2]
1,50,n4_2[2]
1,50,n5_2[2]
1,50,n6_2[2]
1,50,n2_1[1]_2[2]
1,50,n3_1[1]_2[2]
1,50,n1_1[1]_2[2]
1,50,n4_1[1]_2[2]
1,50,n5_1[1]_2[2]
1,50,n6_1[1]_2[2]
1,50,n2_1[2]_2[1]
1,50,n3_1[2]_2[1]
1,50,n1_1[2]_2[1]
1,50,n4_1[2]_2[1]
1,50,n5_1[2]_2[1]
1,50,n6_1[2]_2[1]
1,50,n1_1[2]
1,50,n4_1[2]
1,50,n2_1[2]
1,50,n3_1[2]
1,50,n5_1[2]
1,50,n6_1[2]
1,50,n1_2[1]
1,50,n4_2[1]
1,50,n6_2[1]
1,50,n2_2[1]
1,50,n3_2[1]
1,50,n5_2[1]
1,50,n2_1[1]_2[1]
1,50,n4_1[1]_2[1]
1,50,n1_1[1]_2[1]
1,50,n3_1[1]_2[1]
1,50,n5_1[1]_2[1]
1,50,n6_1[1]_2[1]
1,50,n2_1[1]
1,50,n3_1[1]
1,50,n1
1,50,n4
1,50,n1_1[1]
1,50,n4_1[1]
1,50,n2
1,50,n3
1,50,n5_1[1]
1,50,n5
1,50,n6_1[1]
1,50,n6
1,51,n2_1[2]_2[2]
1,51,n3_1[2]_2[2]
1,51,n1_1[2]_2[2]
1,51,n4_1[2]_2[2]
1,51,n5_1[2]_2[2]
1,51,n6_1[2]_2[2]
1,51,n2_2[2]
1,51,n3_2[2]
1,51,n1_2[2]
1,51,n4_2[2]
1,51,n5_2[2]
1,51,n6_2[2]
1,51,n2_1[1]_2[2]
1,51,n3_1[1]_2[2]
1,51,n1_1[1]_2[2]
1,51,n4_1[1]_2[2]
1,51,n5_1[1]_2[2]
1,51,n6_1[1]_2[2]
1,51,n2_1[2]_2[1]
1,51,n3_1[2]_2[1]
1,51,n1_1[2]_2[1]
1,51,n4_1[2]_2[1]
1,51,n5_1[2]_2[1]
1,51,n6_1[2]_2[1]
1,51,n2_1[2]
1,51,n3_1[2]
1,51,n1_1[2]
1,51,n4_1[2]
1,51,n5_1[2]
1,51,n6_1[2]
1,51,n1_2[1]
1,51,n4_2[1]
1,51,n6_2[1]
1,51,n2_2[1]
1,51,n3_2[1]
1,51,n5_2[1]
1,51,n2_1[1]_2[1]
1,51,n4_1[1]_2[1]
1,51,n1_1[1]_2[1]
1,51,n3_1[1]_2[1]
1,51,n5_1[1]_2[1]
1,51,n6_1[1]_2[1]
1,51,n1_1[1]
1,51,n4_1[1]
1,51,n1
1,51,n4
1,51,n2_1[1]
1,51,n3_1[1]
1,51,n2
1,51,n3
1,51,n5_1[1]
1,51,n5
1,51,n6_1[1]
1,51,n6
1,52,n1_1[2]_2[2]
1,52,n4_1[2]_2[2]
1,52,n2_1[2]_2[2]
1,52,n3_1[2]_2[2]
1,52,n5_1[2]_2[2]
1,52,n6_1[2]_2[2]
1,52,n1_2[2]
1,52,n4_2[2]
1,52,n2_2[2]
1,52,n3_2[2]
1,52,n5_2[2]
1,52,n6_2[2]
1,52,n1_1[1]_2[2]
1,52,n4_1[1]_2[2]
1,52,n2_1[1]_2[2]
1,52,n3_1[1]_2[2]
1,52,n5_1[1]_2[2]
1,52,n6_1[1]_2[2]
1,52,n1_1[2]_2[1]
1,52,n4_1[2]_2[1]
1,52,n2_1[2]_2[1]
1,52,n3_1[2]_2[1]
1,52,n5_1[2]_2[1]
1,52,n6_1[2]_2[1]
1,52,n2_1[2]
1,52,n3_1[2]
1,52,n1_1[2]
1,52,n4_1[2]
1,52,n5_1[2]
1,52,n6_1[2]
1,52,n1_2[1]
1,52,n4_2[1]
1,52,n6_2[1]
1,52,n2_2[1]
1,52,n3_2[1]
1,52,n5_2[1]
1,52,n2_1[1]_2[1]
1,52,n4_1[1]_2[1]
1,52,n1_1[1]_2[1]
1,52,n3_1[1]_2[1]
1,52,n5_1[1]_2[1]
1,52,n6_1[1]_2[1]
1,52,n1_1[1]
1,52,n4_1[1]
1,52,n2
1,52,n3
1,52,n2_1[1]
1,52,n3_1[1]
1,52,n1
1,52,n4
1,52,n5_1[1]
1,52,n5
1,52,n6_1[1]
1,52,n6
1,53,n1_1[2]_2[2]
1,53,n4_1[2]_2[2]
1,53,n2_1[2]_2[2]
1,53,n3_1[2]_2[2]
1,53,n5_1[2]_2[2]
1,53,n6_1[2]_2[2]
1,53,n1_2[2]
1,53,n4_2[2]
1,53,n2_2[2]
1,53,n3_2[2]
1,53,n5_2[2]
1,53,n6_2[2]
1,53,n1_1[1]_2[2]
1,53,n4_1[1]_2[2]
1,53,n2_1[1]_2[2]
1,53,n3_1[1]_2[2]
1,53,n5_1[1]_2[2]
1,53,n6_1[1]_2[2]
1,53,n1_1[2]_2[1]
1,53,n4_1[2]_2[1]
1,53,n2_1[2]_2[1]
1,53,n3_1[2]_2[1]
1,53,n5_1[2]_2[1]
1,53,n6_1[2]_2[1]
1,53,n1_1[2]
1,53,n4_1[2]
1,53,n2_1[2]
1,53,n3_1[2]
1,53,n5_1[2]
1,53,n6_1[2]
1,53,n1_2[1]
1,53,n4_2[1]
1,53,n6_2[1]
1,53,n2_2[1]
1,53,n3_2[1]
1,53,n5_2[1]
1,53,n2_1[1]_2[1]
1,53,n4_1[1]_2[1]
1,53,n1_1[1]_2[1]
1,53,n3_1[1]_2[1]
1,53,n5_1[1]_2[1]
1,53,n6_1[1]_2[1]
1,53,n2_1[1]
1,53,n3_1[1]
1,53,n2
1,53,n3
1,53,n1_1[1]
1,53,n4_1[1]
1,53,n1
1,53,n4
1,53,n5_1[1]
1,53,n5
1,53,n6_1[1]
1,53,n6
